ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Alignment,Morphemes,UncertainCognacy,ConceptInSource,ProtoSet,EntryInSource,GroupedSounds
ShipiboKonibo-26_tapir-1,,ShipiboKonibo,26_tapir,ʔaˈwa,ʔaˈwa,ʔ a w a,None,Oliveira2014,495,,,,ʔ a w a - ( - - - - - - ),[],None,,§8,"SK ʔaˈwa ‘tapir’, ʔawarã piti ‘comida de tapir (nombre de planta)’","['ʔ', 'a', 'w', 'a']"
ShipiboKonibo-26_tapir-2,,ShipiboKonibo,26_tapir,ʔawarã_piti,ʔawarã_piti,ʔ a w a r !ã/a + p i t i,None,Oliveira2014,495,,,,ʔ a w a r ( !ã/a + p i t i ),[],None,,§8,"SK ʔaˈwa ‘tapir’, ʔawarã piti ‘comida de tapir (nombre de planta)’","['ʔ', 'a', 'w', 'a', 'r', '!ã/a', '+', 'p', 'i', 't', 'i']"
Kapanawa-26_tapir-1,,Kapanawa,26_tapir,ʔaˈɯa,ʔaˈɯa,ʔ a w a,None,Oliveira2014,495,,,,ʔ a w a - ( - - - - - - ),[],None,,§8,Kp ʔaˈɯa;,"['ʔ', 'a', 'w', 'a']"
Marubo-26_tapir-1,,Marubo,26_tapir,awa,awa,a w a,None,Oliveira2014,495,,,,- a w a - ( - - - - - - ),[],None,,§8,Mar awa,"['a', 'w', 'a']"
Chakobo-26_tapir-1,,Chakobo,26_tapir,ʔáwara,ʔáwara,ʔ !á/a w a r a,None,Oliveira2014,495,,,,ʔ !á/a w a r ( a - - - - - ),[],None,,§8,"Ch ʔáwara ‘tapir’, awá (ZINGG;; 1998)","['ʔ', '!á/a', 'w', 'a', 'r', 'a']"
Chakobo-26_tapir-2,,Chakobo,26_tapir,awá,awá,a w !á/a,None,Zingg1998,495,,,,- a w !á/a - ( - - - - - - ),[],None,,§8,"Ch ʔáwara ‘tapir’, awá (ZINGG;; 1998)","['a', 'w', '!á/a']"
Kaxarari-26_tapir-1,,Kaxarari,26_tapir,[awaˈtʃa],[awaˈtʃa],a w a tʃ a,None,Oliveira2014,495,,,,- a w a tʃ ( a - - - - - ),[],None,,§8,Kax [awaˈtʃa],"['a', 'w', 'a', 'tʃ', 'a']"
Yaminawa-26_tapir-1,,Yaminawa,26_tapir,aɸa,aɸa,a ɸ a,None,Faust2002,495,,,,- a ɸ a - ( - - - - - - ),[],None,,§8,Yam aɸa (FAUST; LOOS;; 2002),"['a', 'ɸ', 'a']"
Sharanawa-26_tapir-1,,Sharanawa,26_tapir,awa,awa,a w a,None,Oliveira2014,495,,,,- a w a - ( - - - - - - ),[],None,,§8,"Shar awa, awa-pan","['a', 'w', 'a']"
Sharanawa-26_tapir-2,,Sharanawa,26_tapir,awa-pan,awa-pan,a w a + p a n,None,Oliveira2014,495,,,,- a w a - ( - + p a n - ),[],None,,§8,"Shar awa, awa-pan","['a', 'w', 'a', '+', 'p', 'a', 'n']"
Shanenawa-26_tapir-1,,Shanenawa,26_tapir,awa,awa,a w a,None,Oliveira2014,495,,,,- a w a - ( - - - - - - ),[],None,,§8,Shan awa,"['a', 'w', 'a']"
Katukina-26_tapir-1,,Katukina,26_tapir,awˈa,awˈa,a w a,None,Barros1987,495,,,,- a w a - ( - - - - - - ),[],None,,§8,Kat awa [awˈa] (BARROS;; 1987),"['a', 'w', 'a']"
Poyanawa-26_tapir-1,,Poyanawa,26_tapir,awa,awa,a w a,None,Oliveira2014,495,,,,- a w a - ( - - - - - - ),[],None,,§8,Poy awa,"['a', 'w', 'a']"
Amawaka-26_tapir-1,,Amawaka,26_tapir,ʔáá,ʔáá,ʔ !á/a !á/a,None,Hyde1980,495,,,,ʔ !á/a - !á/a - ( - - - - - - ),[],None,,§8,"A ʔáá (HYDE;; 1980), áá I","['ʔ', '!á/a', '!á/a']"
Amawaka-26_tapir-2,,Amawaka,26_tapir,áá_I,áá_I,!á/a !á/a,None,Oliveira2014,495,,,,- !á/a - !á/a - ( - - - - - - ),[],None,,§8,"A ʔáá (HYDE;; 1980), áá I","['!á/a', '!á/a']"
Kaxinawa-26_tapir-1,,Kaxinawa,26_tapir,awa,awa,a w a,None,Oliveira2014,495,,,,- a w a - ( - - - - - - ),[],None,,§8,Kn awa,"['a', 'w', 'a']"
Marinawa-26_tapir-1,,Marinawa,26_tapir,áwa,áwa,!á/a w a,None,Oliveira2014,495,,,,- !á/a w a - ( - - - - - - ),[],None,,§8,M áwa,"['!á/a', 'w', 'a']"
Yawanawa-26_tapir-1,,Yawanawa,26_tapir,aua,aua,a w a,None,Oliveira2014,495,,,,- a w a - ( - - - - - - ),[],None,,§8,Yaw aua,"['a', 'w', 'a']"
Korubo-26_tapir-1,,Korubo,26_tapir,awat,awat,a w a t,None,Oliveira2014,495,,,,- a w a t ( - - - - - - ),[],None,,§8,Ko awat,"['a', 'w', 'a', 't']"
Matis-26_tapir-1,,Matis,26_tapir,awad,awad,a w a d,None,Oliveira2014,495,,,,- a w a d ( - - - - - - ),[],None,,§8,Mt awad,"['a', 'w', 'a', 'd']"
Mayoruna-26_tapir-1,,Mayoruna,26_tapir,awad,awad,a w a d,None,Oliveira2014,495,,,,- a w a d ( - - - - - - ),[],None,,§8,My awad,"['a', 'w', 'a', 'd']"
Proto-Panoan-9_mulheresposa-1,,Proto-Panoan,9_mulheresposa,ʔawi[n],ʔawi[n],ʔ a w i rⁿ,None,Oliveira2014,506,,,,ʔ a w i rⁿ ( - - ),[],None,,§9,*ʔawi[n] ‘mulher;;  esposa’,"['ʔ', 'a', 'w', 'i', 'rⁿ']"
ShipiboKonibo-9_mulheresposa-1,,ShipiboKonibo,9_mulheresposa,aˈwĩ,aˈwĩ,a w i ~,None,Oliveira2014,506,,,,- a w i ~ ( - - ),[],None,,§9,SK aˈwĩ,"['a', 'w', 'i', '~']"
Kapanawa-9_mulheresposa-1,,Kapanawa,9_mulheresposa,ʔaˈwin,ʔaˈwin,ʔ a w i n,None,Oliveira2014,506,,,,ʔ a w i n ( - - ),[],None,,§9,Kp ʔaˈwin,"['ʔ', 'a', 'w', 'i', 'n']"
Marubo-9_mulheresposa-1,,Marubo,9_mulheresposa,aĩ,aĩ,a i ~,None,Cesarino2008,506,,,,- a - i ~ ( - - ),[],None,,§9,"Mar aĩ (CESARINO;; 2008), aˈĩ, aˈĩvɞ ‘mulher’ (COSTA;; 1992)","['a', 'i', '~']"
Marubo-9_mulheresposa-2,,Marubo,9_mulheresposa,aˈĩ,aˈĩ,a i ~,None,Oliveira2014,506,,,,- a - i ~ ( - - ),[],None,,§9,"Mar aĩ (CESARINO;; 2008), aˈĩ, aˈĩvɞ ‘mulher’ (COSTA;; 1992)","['a', 'i', '~']"
Marubo-9_mulheresposa-3,,Marubo,9_mulheresposa,aˈĩvɞ,aˈĩvɞ,a i ~ v ɞ,None,Costa1992,506,,,,- a - i ~ ( v ɞ ),[],None,,§9,"Mar aĩ (CESARINO;; 2008), aˈĩ, aˈĩvɞ ‘mulher’ (COSTA;; 1992)","['a', 'i', '~', 'v', 'ɞ']"
Chakobo-9_mulheresposa-1,,Chakobo,9_mulheresposa,ʔaˈwini,ʔaˈwini,ʔ a w i n i,"(ver etimologias 3, 386,  498",Oliveira2014,506,,,,ʔ a w i n ( i - ),[],None,,§9,"Ch ʔaˈwini ‘esposa’ (ver etimologias 3;; 386;;  498), awí (ZINGG;; 1998)","['ʔ', 'a', 'w', 'i', 'n', 'i']"
Chakobo-9_mulheresposa-2,,Chakobo,9_mulheresposa,awí,awí,!/ʔ a w !í/i n,None,Zingg1998,506,,,,!/ʔ a w !í/i n ( - - ),[],None,,§9,"Ch ʔaˈwini ‘esposa’ (ver etimologias 3;; 386;;  498), awí (ZINGG;; 1998)","['!/ʔ', 'a', 'w', '!í/i', 'n']"
Yaminawa-9_mulheresposa-1,,Yaminawa,9_mulheresposa,aɸĩ,aɸĩ,a ɸ i ~,None,Oliveira2014,506,,,,- a ɸ i ~ ( - - ),[],None,,§9,"Yam aɸĩ, aɸinĩ‘esposa’ (FAUST; LOOS;; 2002)","['a', 'ɸ', 'i', '~']"
Yaminawa-9_mulheresposa-2,,Yaminawa,9_mulheresposa,aɸinĩ,aɸinĩ,a ɸ !ĩ/i n ĩ,None,Faust2002,506,,,,- a ɸ !ĩ/i n ( ĩ - ),[],None,,§9,"Yam aɸĩ, aɸinĩ‘esposa’ (FAUST; LOOS;; 2002)","['a', 'ɸ', '!ĩ/i', 'n', 'ĩ']"
Shanenawa-9_mulheresposa-1,,Shanenawa,9_mulheresposa,awin,awin,a w i n,None,Oliveira2014,506,,,,- a w i n ( - - ),[],None,,§9,Shan awin,"['a', 'w', 'i', 'n']"
Katukina-9_mulheresposa-1,,Katukina,9_mulheresposa,ain,ain,a i,None,Oliveira2014,506,,,,- a - i - ( - - ),[],None,,§9,Kat ain,"['a', 'i']"
Poyanawa-9_mulheresposa-1,,Poyanawa,9_mulheresposa,awĩ,awĩ,a w i ~,None,Oliveira2014,506,,,,- a w i ~ ( - - ),[],None,,§9,Poy awĩ,"['a', 'w', 'i', '~']"
Amawaka-9_mulheresposa-1,,Amawaka,9_mulheresposa,ʔaín,ʔaín,ʔ a !í/i n,None,Oliveira2014,506,,,,ʔ a - !í/i n ( - - ),[],None,,§9,"A ʔaín, ʔáiní (HYDE;; 1980), ãĩ","['ʔ', 'a', '!í/i', 'n']"
Amawaka-9_mulheresposa-2,,Amawaka,9_mulheresposa,ʔáiní,ʔáiní,ʔ !á/a i n !í/i,None,Hyde1980,506,,,,ʔ !á/a - i n ( !í/i - ),[],None,,§9,"A ʔaín, ʔáiní (HYDE;; 1980), ãĩ","['ʔ', '!á/a', 'i', 'n', '!í/i']"
Amawaka-9_mulheresposa-3,,Amawaka,9_mulheresposa,ãĩ,ãĩ,!ã/a i ~,None,Oliveira2014,506,,,,- !ã/a - i ~ ( - - ),[],None,,§9,"A ʔaín, ʔáiní (HYDE;; 1980), ãĩ","['!ã/a', 'i', '~']"
Kaxinawa-9_mulheresposa-1,,Kaxinawa,9_mulheresposa,ãĩ,ãĩ,!ã/a i ~,None,Oliveira2014,506,,,,- !ã/a - i ~ ( - - ),[],None,,§9,Kn ãĩ,"['!ã/a', 'i', '~']"
Marinawa-9_mulheresposa-1,,Marinawa,9_mulheresposa,ˈãwĩ,ˈãwĩ,!ã/a w i ~,None,Oliveira2014,506,,,,- !ã/a w i ~ ( - - ),[],None,,§9,M ˈãwĩ,"['!ã/a', 'w', 'i', '~']"
Yawanawa-9_mulheresposa-1,,Yawanawa,9_mulheresposa,auin,auin,a w i n,None,Oliveira2014,506,,,,- a w i n ( - - ),[],None,,§9,Yaw auin,"['a', 'w', 'i', 'n']"
Korubo-9_mulheresposa-1,,Korubo,9_mulheresposa,awin,awin,a w i n,None,Oliveira2014,506,,,,- a w i n ( - - ),[],None,,§9,Ko awin,"['a', 'w', 'i', 'n']"
Matis-9_mulheresposa-1,,Matis,9_mulheresposa,awin,awin,a w i n,None,Oliveira2014,506,,,,- a w i n ( - - ),[],None,,§9,Mt awin,"['a', 'w', 'i', 'n']"
Mayoruna-9_mulheresposa-1,,Mayoruna,9_mulheresposa,awin,awin,a w i n,None,Oliveira2014,506,,,,- a w i n ( - - ),[],None,,§9,My awin,"['a', 'w', 'i', 'n']"
Proto-Panoan-9_mulheresposa-2,,Proto-Panoan,9_mulheresposa,ʔawĩβo,ʔawĩβo,ʔ a w ĩ/i β o,None,Oliveira2014,517,,,,ʔ a w ĩ/i β o,[],None,,§9a,*ʔawĩβo,"['ʔ', 'a', 'w', 'ĩ/i', 'β', 'o']"
ShipiboKonibo-9_mulheresposa-2,,ShipiboKonibo,9_mulheresposa,ʔaˈĩβo,ʔaˈĩβo,ʔ a ĩ/i β o,None,Oliveira2014,517,,,,ʔ a - ĩ/i β o,[],None,,§9a,SK ʔaˈĩβo,"['ʔ', 'a', 'ĩ/i', 'β', 'o']"
Kapanawa-9_mulheresposa-2,,Kapanawa,9_mulheresposa,aíβo,aíβo,a !í/i β o,None,Oliveira2014,517,,,,- a - !í/i β o,[],None,,§9a,Kp aíβo,"['a', '!í/i', 'β', 'o']"
Kaxinawa-9_mulheresposa-2,,Kaxinawa,9_mulheresposa,ãĩbu,ãĩbu,!ã/a ĩ/i b u,None,Oliveira2014,517,,,,- !ã/a - ĩ/i b u,[],None,,§9a,Kn ãĩbu,"['!ã/a', 'ĩ/i', 'b', 'u']"
Marinawa-9_mulheresposa-2,,Marinawa,9_mulheresposa,ãĩɸo,ãĩɸo,!ã/a ĩ/i ɸ o,None,Oliveira2014,517,,,,- !ã/a - ĩ/i ɸ o,[],None,,§9a,M ãĩɸo ‘mujer’,"['!ã/a', 'ĩ/i', 'ɸ', 'o']"
Proto-Panoan-10_tragar-1,,Proto-Panoan,10_tragar,ʔaya-,ʔaya-,ʔ a j a,None,Oliveira2014,2,,,,ʔ a j a ( - - - - - - ),[],None,,§10,*ʔaya- ‘**tragar’,"['ʔ', 'a', 'j', 'a']"
Kakataibo-10_tragar-1,,Kakataibo,10_tragar,ʔee-,ʔee-,ʔ e e,None,Oliveira2014,2,,,,ʔ e - e ( - - - - - - ),[],None,,§10,"Ksh ʔee- ‘tragar’, ʔe-ti ‘tragar’ (SHELL;; 1987)","['ʔ', 'e', 'e']"
Kakataibo-10_tragar-2,,Kakataibo,10_tragar,ʔe-ti,ʔe-ti,ʔ e + t i,None,Shell1987,2,,,,ʔ e - - ( + t i - - - ),[],None,,§10,"Ksh ʔee- ‘tragar’, ʔe-ti ‘tragar’ (SHELL;; 1987)","['ʔ', 'e', '+', 't', 'i']"
Kapanawa-10_tragar-1,,Kapanawa,10_tragar,ʔaʔ-kin,ʔaʔ-kin,ʔ a ʔ + k i n,None,Loos1998,2,,,,ʔ a ʔ - ( + k i - n - ),[],None,,§10,Kp ʔaʔ-kin ‘tomar;; beber’ (LOOS; LOOS;; 1998),"['ʔ', 'a', 'ʔ', '+', 'k', 'i', 'n']"
Chakobo-10_tragar-1,,Chakobo,10_tragar,a-kaina,a-kaina,a + k a i n a,None,Zingg1998,2,,,,- a - - ( + k a i n a ),[],None,,§10,Ch a-kaina (ZINGG;; 1998),"['a', '+', 'k', 'a', 'i', 'n', 'a']"
Amawaka-10_tragar-1,,Amawaka,10_tragar,ʔáya-_kin,ʔáya-_kin,ʔ !á/a j a + k i n,None,Hyde1980,2,,,,ʔ !á/a j a ( + k i - n - ),[],None,,§10,"A ʔáya- kin ‘tomar;;  beber’ (HYDE;; 1980), aya- II","['ʔ', '!á/a', 'j', 'a', '+', 'k', 'i', 'n']"
Amawaka-10_tragar-2,,Amawaka,10_tragar,aya-,aya-,a j a,II,Oliveira2014,2,,,,- a j a ( - - - - - - ),[],None,,§10,"A ʔáya- kin ‘tomar;;  beber’ (HYDE;; 1980), aya- II","['a', 'j', 'a']"
Kaxinawa-10_tragar-1,,Kaxinawa,10_tragar,aya-,aya-,a j a,None,Oliveira2014,2,,,,- a j a ( - - - - - - ),[],None,,§10,Kn aya- ‘beber mucho’,"['a', 'j', 'a']"
Marinawa-10_tragar-1,,Marinawa,10_tragar,áyá-,áyá-,!á/a j !á/a,None,Oliveira2014,2,,,,- !á/a j !á/a ( - - - - - - ),[],None,,§10,M áyá- ‘beber;;  tragar’,"['!á/a', 'j', '!á/a']"
Marubo-10_tragar-1,,Marubo,10_tragar,a-kĩ,a-kĩ,a + k !ĩ/i,None,Cesarino2008,2,,,,- a - - ( + k !ĩ/i - - - ),[],None,,§10,Mar a-kĩ (CESARINO;; 2008),"['a', '+', 'k', '!ĩ/i']"
Katukina-10_tragar-1,,Katukina,10_tragar,akai,akai,a k a i,None,Oliveira2014,627,,,,( a - - k a i ),[],1,,§10,Kat **akai ‘tomar’,"['a', 'k', 'a', 'i']"
Shanenawa-10_tragar-1,,Shanenawa,10_tragar,aya,aya,a j a,None,Oliveira2014,2,,,,- a j a ( - - - - - - ),[],None,,§10,Shan aya,"['a', 'j', 'a']"
Yawanawa-10_tragar-1,,Yawanawa,10_tragar,aia,aia,a j a,None,Oliveira2014,2,,,,- a j a ( - - - - - - ),[],None,,§10,Yaw aia,"['a', 'j', 'a']"
Chaninawa-10_tragar-1,,Chaninawa,10_tragar,aya-i,aya-i,a j a + i,None,Oliveira2014,2,,,,- a j a ( + - i - - - ),[],None,,§10,Chan aya-i,"['a', 'j', 'a', '+', 'i']"
Sharanawa-10_tragar-1,,Sharanawa,10_tragar,aya-i,aya-i,a j a + i,None,Oliveira2014,2,,,,- a j a ( + - i - - - ),[],None,,§10,Shar aya-i,"['a', 'j', 'a', '+', 'i']"
Korubo-10_tragar-1,,Korubo,10_tragar,ak-,ak-,a k,None,Oliveira2014,779,,,,( a - - k - - ),[],1,,§10,Ko **ak-,"['a', 'k']"
Matis-10_tragar-1,,Matis,10_tragar,ak-kin,ak-kin,a k + k i n,None,Oliveira2014,780,,,,( a k + k i n ),[],1,,§10,Mt **ak-kin ‘beber’,"['a', 'k', '+', 'k', 'i', 'n']"
Mayoruna-10_tragar-1,,Mayoruna,10_tragar,ak,ak,a k,None,Oliveira2014,781,,,,( a - - k - - ),[],1,,§10,My **ak ‘beber’,"['a', 'k']"
Proto-Panoan-11_yo-1,,Proto-Panoan,11_yo,ʔɨ,ʔɨ,ʔ ɨ,None,Oliveira2014,13,,,,ʔ ɨ,[],None,,§11,*ʔɨ ‘**yo’,"['ʔ', 'ɨ']"
Kakataibo-11_yo-1,,Kakataibo,11_yo,ʔɨ-,ʔɨ-,ʔ ɨ,None,Oliveira2014,13,,,,ʔ ɨ,[],None,,§11,Ksh ʔɨ-,"['ʔ', 'ɨ']"
ShipiboKonibo-11_yo-1,,ShipiboKonibo,11_yo,ʔɨ-,ʔɨ-,ʔ ɨ,None,Oliveira2014,13,,,,ʔ ɨ,[],None,,§11,SK ʔɨ-,"['ʔ', 'ɨ']"
Kapanawa-11_yo-1,,Kapanawa,11_yo,ʔɨ-,ʔɨ-,ʔ ɨ,None,Oliveira2014,13,,,,ʔ ɨ,[],None,,§11,Kp ʔɨ-,"['ʔ', 'ɨ']"
Chakobo-11_yo-1,,Chakobo,11_yo,ɨ,ɨ,ɨ,None,Oliveira2014,13,,,,- ɨ,[],None,,§11,Ch ɨ ‘yo’,['ɨ']
Amawaka-11_yo-1,,Amawaka,11_yo,ɨ-,ɨ-,ɨ,None,Oliveira2014,13,,,,- ɨ,[],None,,§11,A ɨ-,['ɨ']
Kaxinawa-11_yo-1,,Kaxinawa,11_yo,ɨ-,ɨ-,ɨ,None,Oliveira2014,13,,,,- ɨ,[],None,,§11,Kn ɨ-,['ɨ']
Marinawa-11_yo-1,,Marinawa,11_yo,ɨ,ɨ,ɨ,None,Oliveira2014,13,,,,- ɨ,[],None,,§11,M ɨ,['ɨ']
Proto-Panoan-12_grande-2,,Proto-Panoan,12_grande,ʔɨwa,ʔɨwa,ʔ ɨ w a,None,Oliveira2014,24,,,,( - - - - - - ) ʔ ɨ w a ( - - - - - - - - - - - - ),[],None,,§12,*ʔɨwa ‘grande’,"['ʔ', 'ɨ', 'w', 'a']"
Kakataibo-12_grande-1,,Kakataibo,12_grande,ʔĩɔ,ʔĩɔ,ʔ !ĩ/i ɔ,None,Oliveira2014,24,,,,( - - - - - - ) ʔ !ĩ/i - ɔ ( - - - - - - - - - - - - ),[],None,,§12,"Ksh ʔĩɔ, -ɔ ‘grande;; importante;; excessive;;  enorme’, **-on;;  -an (ZARIQUIEY;; 2011)","['ʔ', '!ĩ/i', 'ɔ']"
Kakataibo-12_grande-2,,Kakataibo,12_grande,-on,-on,o n,None,Zariquiey2011,556,,,,( - - - - - o ) - - - - ( - - - n - - - - - - - - ),[],1,,§12,"Ksh ʔĩɔ, -ɔ ‘grande;; importante;; excessive;;  enorme’, **-on;;  -an (ZARIQUIEY;; 2011)","['o', 'n']"
ShipiboKonibo-12_grande-2,,ShipiboKonibo,12_grande,ʔɨwa,ʔɨwa,ʔ ɨ w a,None,Oliveira2014,24,,,,( - - - - - - ) ʔ ɨ w a ( - - - - - - - - - - - - ),[],None,,§12,SK ʔɨwa,"['ʔ', 'ɨ', 'w', 'a']"
Kapanawa-12_grande-3,,Kapanawa,12_grande,aʔwan,aʔwan,a ʔ w a n,None,Oliveira2014,24,,,,( - - - - - a ) ʔ - w a ( - - - n - - - - - - - - ),[],None,,§12,"Kp aʔwan, iʔwan, ʔwan ‘gigantesco;; enorme;;  tremendo’ (LOOS; LOOS;; 1998), -wan","['a', 'ʔ', 'w', 'a', 'n']"
Kapanawa-12_grande-4,,Kapanawa,12_grande,iʔwan,iʔwan,i ʔ w a n,None,Oliveira2014,24,,,,( - - - - - i ) ʔ - w a ( - - - n - - - - - - - - ),[],None,,§12,"Kp aʔwan, iʔwan, ʔwan ‘gigantesco;; enorme;;  tremendo’ (LOOS; LOOS;; 1998), -wan","['i', 'ʔ', 'w', 'a', 'n']"
Kapanawa-12_grande-5,,Kapanawa,12_grande,ʔwan,ʔwan,ʔ w a n,None,Loos1998,24,,,,( - - - - - - ) ʔ - w a ( - - - n - - - - - - - - ),[],None,,§12,"Kp aʔwan, iʔwan, ʔwan ‘gigantesco;; enorme;;  tremendo’ (LOOS; LOOS;; 1998), -wan","['ʔ', 'w', 'a', 'n']"
Kapanawa-12_grande-6,,Kapanawa,12_grande,-wan,-wan,!/ʔ w a n,None,Oliveira2014,24,,,,( - - - - - - ) !/ʔ - w a ( n - - - - - - - - - - - ),[],None,,§12,"Kp aʔwan, iʔwan, ʔwan ‘gigantesco;; enorme;;  tremendo’ (LOOS; LOOS;; 1998), -wan","['!/ʔ', 'w', 'a', 'n']"
Marubo-12_grande-2,,Marubo,12_grande,kapɨtɨ-wã,kapɨtɨ-wã,k a p ɨ t + ɨ w !ã/a,None,Cesarino2008,24,,,,( k a p ɨ t + ) - ɨ w !ã/a ( - - - - - - - - - - - - ),[],None,,§12,"Mar kapɨtɨ-wã ‘jacaré grande’ (CESARINO;; 2008), ʃawɨ ‘jaboti’, ʃawɨwɐ̃ ‘tartaruga’ (COSTA;; 1992)","['k', 'a', 'p', 'ɨ', 't', '+', 'ɨ', 'w', '!ã/a']"
Marubo-12_grande-3,,Marubo,12_grande,ʃawɨ,ʃawɨ,ʃ a w ɨ,None,Oliveira2014,820,,,,( - - ʃ a w ɨ ) - - - - ( - - - - - - - - - - - - ),[],None,,§12,"Mar kapɨtɨ-wã ‘jacaré grande’ (CESARINO;; 2008), ʃawɨ ‘jaboti’, ʃawɨwɐ̃ ‘tartaruga’ (COSTA;; 1992)","['ʃ', 'a', 'w', 'ɨ']"
Marubo-12_grande-4,,Marubo,12_grande,ʃawɨwɐ̃,ʃawɨwɐ̃,ʃ a w ɨ w !ɐ̃/a,None,Costa1992,24,,,,( - - ʃ a w - ) - ɨ w !ɐ̃/a ( - - - - - - - - - - - - ),[],None,,§12,"Mar kapɨtɨ-wã ‘jacaré grande’ (CESARINO;; 2008), ʃawɨ ‘jaboti’, ʃawɨwɐ̃ ‘tartaruga’ (COSTA;; 1992)","['ʃ', 'a', 'w', 'ɨ', 'w', '!ɐ̃/a']"
Chakobo-12_grande-3,,Chakobo,12_grande,haʔɨwa,haʔɨwa,h a ʔ ɨ w a,None,Oliveira2014,24,,,,( - - - - h a ) ʔ ɨ w a ( - - - - - - - - - - - - ),[],None,,§12,Ch haʔɨwa ‘grande’,"['h', 'a', 'ʔ', 'ɨ', 'w', 'a']"
Yaminawa-12_grande-1,,Yaminawa,12_grande,ɨɸa-pa_ɨɸa-panã,ɨɸa-pa_ɨɸa-panã,ɨ ɸ a + p a + ɨ ɸ a + p a n ã,None,Faust2002,24,,,,( - - - - - - ) - ɨ ɸ a ( + p a + ɨ ɸ a + p a n ã ),[],None,,§12,Yam ɨɸa-pa ɨɸa-panã ‘grande’ (FAUST; LOOS;; 2002),"['ɨ', 'ɸ', 'a', '+', 'p', 'a', '+', 'ɨ', 'ɸ', 'a', '+', 'p', 'a', 'n', 'ã']"
Chaninawa-12_grande-1,,Chaninawa,12_grande,ɨwapa,ɨwapa,ɨ w a p a,None,Oliveira2014,24,,,,( - - - - - - ) - ɨ w a ( - p a - - - - - - - - - ),[],None,,§12,Chan ɨwapa ‘grande’,"['ɨ', 'w', 'a', 'p', 'a']"
Sharanawa-12_grande-3,,Sharanawa,12_grande,ɨwapa,ɨwapa,ɨ w a p a,None,Oliveira2014,24,,,,( - - - - - - ) - ɨ w a ( - p a - - - - - - - - - ),[],None,,§12,Shar ɨwapa ‘grande’,"['ɨ', 'w', 'a', 'p', 'a']"
Shanenawa-12_grande-2,,Shanenawa,12_grande,ɨwa-pa,ɨwa-pa,ɨ w a + p a,None,Oliveira2014,24,,,,( - - - - - - ) - ɨ w a ( + p a - - - - - - - - - ),[],None,,§12,Shan ɨwa-pa ‘grande’,"['ɨ', 'w', 'a', '+', 'p', 'a']"
Poyanawa-415_velho-1,,Poyanawa,415_velho,iwa,iwa,i w a,None,Oliveira2014,24,,,,( - - - - - - ) - i w a ( - - - - - - - - - - - - ),[],None,,§12,Poy iwa ‘velho’,"['i', 'w', 'a']"
Amawaka-12_grande-1,,Amawaka,12_grande,-ʔa,-ʔa,ʔ a,None,Oliveira2014,24,,,,( - - - - - - ) ʔ - - a ( - - - - - - - - - - - - ),[],None,,§12,A -ʔa,"['ʔ', 'a']"
Kaxinawa-12_grande-2,,Kaxinawa,12_grande,-wa,-wa,w a,None,Oliveira2014,821,,,,( - - - - - - ) - - w a ( - - - - - - - - - - - - ),[],None,,§12,"Kn -wa ‘grande’, ɨwa ‘crecido’, ɨwa-pa ‘grande’","['w', 'a']"
Kaxinawa-12_grande-3,,Kaxinawa,12_grande,ɨwa,ɨwa,ɨ w a,None,Oliveira2014,24,,,,( - - - - - - ) - ɨ w a ( - - - - - - - - - - - - ),[],None,,§12,"Kn -wa ‘grande’, ɨwa ‘crecido’, ɨwa-pa ‘grande’","['ɨ', 'w', 'a']"
Kaxinawa-12_grande-4,,Kaxinawa,12_grande,ɨwa-pa,ɨwa-pa,ɨ w a + p a,None,Oliveira2014,24,,,,( - - - - - - ) - ɨ w a ( + p a - - - - - - - - - ),[],None,,§12,"Kn -wa ‘grande’, ɨwa ‘crecido’, ɨwa-pa ‘grande’","['ɨ', 'w', 'a', '+', 'p', 'a']"
Marinawa-12_grande-1,,Marinawa,12_grande,ɨwápá,ɨwápá,ɨ w !á/a p !á/a,None,Oliveira2014,24,,,,( - - - - - - ) - ɨ w !á/a ( - p !á/a - - - - - - - - - ),[],None,,§12,M ɨwápá ‘grande;; importante;; excessivo;;  enorme’,"['ɨ', 'w', '!á/a', 'p', '!á/a']"
Yawanawa-12_grande-1,,Yawanawa,12_grande,iua-pa,iua-pa,i w a + p a,None,Oliveira2014,24,,,,( - - - - - - ) - i w a ( + p a - - - - - - - - - ),[],None,,§12,Yaw iua-pa ‘grande,"['i', 'w', 'a', '+', 'p', 'a']"
Korubo-29_muito-1,,Korubo,29_muito,iwa,iwa,i w a,None,Oliveira2014,24,,,,( - - - - - - ) - i w a ( - - - - - - - - - - - - ),[],None,,§12,Ko iwa ‘muito’,"['i', 'w', 'a']"
Proto-Panoan-13_piolho-1,,Proto-Panoan,13_piolho,ʔia,ʔia,ʔ i a,None,Oliveira2014,35,,,,ʔ i a,[],None,,§13,*ʔia ‘piolho’,"['ʔ', 'i', 'a']"
Kakataibo-13_piolho-1,,Kakataibo,13_piolho,ʔia,ʔia,ʔ i a,None,Oliveira2014,35,,,,ʔ i a,[],None,,§13,Ksh ʔia ‘piojo’,"['ʔ', 'i', 'a']"
